Product URL,Product Name,Brand / Sub-brand,Sale Price,MRP / Original Price,discount_amount,discount_pct
https://www.adidas.co.in/grand-court-td-lifestyle-court-casual-shoes/ID1183.html,Grand Court TD Lifestyle Court Casual Shoes,Men Sportswear,3299.5,6599,3299.5,50
https://www.adidas.co.in/grand-court-se-shoes/FW3277.html,Grand Court SE Shoes,Men Sportswear,3799.5,7599,3799.5,50
https://www.adidas.co.in/court-shoes/JI1049.html,Court Shoes,Men Sportswear,2799.5,5599,2799.5,50
https://www.adidas.co.in/anthony-edwards-2-shoes/JS3514.html,Anthony Edwards 2 Shoes,Performance,12999,12999,0,0
https://www.adidas.co.in/grand-court-2.0-shoes/GW9195.html,GRAND COURT 2.0 SHOES,Men Sportswear,3999.5,7999,3999.5,50
https://www.adidas.co.in/adilette-comfort-slides/ID3404.html,Adilette Comfort Slides,Sportswear,1999.5,3999,1999.5,50
https://www.adidas.co.in/adilette-comfort-slides/JS1137.html,Adilette Comfort Slides,Sportswear,2399.5,3999,1599.5,40
https://www.adidas.co.in/gamecourt-2-tennis-shoes/KI0780.html,GAMECOURT 2 TENNIS SHOES,Men Performance,4899.5,6999,2099.5,30
https://www.adidas.co.in/ultrarun-5-running-shoes/IE8794.html,Ultrarun 5 Running Shoes,Men Performance,6019.5,8599,2579.5,30
https://www.adidas.co.in/drumlin-shoes/JK7709.html,DRUMLIN Shoes,Performance,2299.5,4599,2299.5,50
https://www.adidas.co.in/duramo-sl-shoes/IE7963.html,Duramo SL Shoes,Men Performance,3499.5,6999,3499.5,50
https://www.adidas.co.in/catamountz-slides/JK8127.html,Catamountz Slides,Sportswear,1799.5,3599,1799.5,50
https://www.adidas.co.in/hoops-4.0-ikd-shoes/KK6410.html,Hoops 4.0 IKD Shoes,Sportswear,3299.5,6599,3299.5,50
https://www.adidas.co.in/anthony-edwards-2-shoes/JR4359.html,Anthony Edwards 2 Shoes,Performance,12999,12999,0,0
https://www.adidas.co.in/forum-low-cl-shoes/IH7829.html,Forum Low CL Shoes,Men Originals,10999,10999,0,0
https://www.adidas.co.in/samba-og-shoes/JR0882.html,Samba OG Shoes,Men Originals,7699.5,10999,3299.5,30
https://www.adidas.co.in/airshift-shoes/KJ6776.html,AirShift Shoes,Men Performance,2659.5,3799,1139.5,29.99
https://www.adidas.co.in/-bruins-sneakers/JK2542.html,Bruins Sneakers,Men Sportswear,2299.5,4599,2299.5,50
https://www.adidas.co.in/blazevox-2-shoes/KI9040.html,BlazeVox 2 Shoes,Men Performance,3359.5,4799,1439.5,30
https://www.adidas.co.in/base-switch-m-shoes/JK7185.html,Base Switch M Shoes,Men Performance,1999.5,3999,1999.5,50
https://www.adidas.co.in/adilette-lite-slides/FU8296.html,Adilette Lite Slides,Originals,2099.5,2999,899.5,29.99
https://www.adidas.co.in/runfalcon-5-running-shoes/JQ6974.html,Runfalcon 5 Running Shoes,Men Performance,4619.5,6599,1979.5,30
https://www.adidas.co.in/running-adiglide-shoes/EY3064.html,RUNNING ADIGLIDE SHOES,Men Performance,2149.5,4299,2149.5,50
https://www.adidas.co.in/ultrarun-5-running-shoes/IH2640.html,Ultrarun 5 Running Shoes,Men Performance,8599,8599,0,0
https://www.adidas.co.in/adizero-evo-sl-woven-audi-revolut-f1-team-shoes/KJ3670.html,ADIZERO EVO SL WOVEN AUDI REVOLUT F1 TEAM SHOES,Men Performance,16999,16999,0,0
https://www.adidas.co.in/adilette-noshower-slides/JR3261.html,Adilette Noshower Slides,Sportswear,3599,3599,0,0
https://www.adidas.co.in/aero-sonic-zest-shoes/JK0810.html,Aero Sonic Zest Shoes,Men Performance,2799.5,5599,2799.5,50
https://www.adidas.co.in/drop-shot-shoes/JK7111.html,Drop Shot Shoes,Performance,2799.5,5599,2799.5,50
https://www.adidas.co.in/breaknet-3.0-ikd-shoes/KK7425.html,Breaknet 3.0 IKD Shoes,Men Sportswear,2999.5,5999,2999.5,50
https://www.adidas.co.in/duramo-speed-shoes/IF1204.html,Duramo Speed Shoes,Men Performance,4799.5,9599,4799.5,50
https://www.adidas.co.in/yard-cricket-shoes/JK7456.html,Yard Cricket Shoes,Performance,4299,4299,0,0
https://www.adidas.co.in/base-strike-2.0-shoes/JK7394.html,Base Strike 2.0 Shoes,Men Performance,1999.5,3999,1999.5,50
https://www.adidas.co.in/vacfast-2-shoes/KI8961.html,Vacfast 2 Shoes,Men Performance,3219.5,4599,1379.5,30
https://www.adidas.co.in/lite-racer-4.0-shoes/IE6134.html,Lite Racer 4.0 Shoes,Men Sportswear,2799.5,5599,2799.5,50
https://www.adidas.co.in/adilette-shower-slides/GZ5922.html,Adilette Shower Slides,Sportswear,2999,2999,0,0
https://www.adidas.co.in/blockz-sneaker/JK8308.html,Blockz Sneaker,Sportswear,2649.5,5299,2649.5,50
https://www.adidas.co.in/90s-cut-legacy-shoes/JK2103.html,90s Cut Legacy Shoes,Men Sportswear,2999.5,5999,2999.5,50
https://www.adidas.co.in/flair-tonic-shoes/JK7267.html,Flair-Tonic Shoes,Men Performance,2499.5,4999,2499.5,50
https://www.adidas.co.in/grand-court-td-lifestyle-court-casual-shoes/GW9250.html,Grand Court TD Lifestyle Court Casual Shoes,Men Sportswear,3959.5,6599,2639.5,40
https://www.adidas.co.in/samba-og-shoes/IG9030.html,Samba OG Shoes,Originals,10999,10999,0,0
https://www.adidas.co.in/lightblaze-shoes/JH6944.html,Lightblaze Shoes,Men Sportswear,6999.5,9999,2999.5,30
https://www.adidas.co.in/mechan--sandals/GC0794.html,MECHAN  SANDALS,Men TERREX,1649.5,3299,1649.5,50
https://www.adidas.co.in/drop-step-low-2.0-shoes/KJ1107.html,Drop Step Low 2.0 Shoes,Originals,6019.5,8599,2579.5,30
https://www.adidas.co.in/ultraboost-1.0-shoes/HQ4199.html,ULTRABOOST 1.0 SHOES,Men Sportswear,8999.5,17999,8999.5,50
https://www.adidas.co.in/grand-court-td-lifestyle-court-casual-shoes/GW9252.html,Grand Court TD Lifestyle Court Casual Shoes,Men Sportswear,3299.5,6599,3299.5,50
https://www.adidas.co.in/fluento-shoes/IQ8965.html,FLUENTO SHOES,Men Performance,1999.5,3999,1999.5,50
https://www.adidas.co.in/cush-app-shoes/JK8201.html,Cush-App Shoes,Men Sportswear,1649.5,3299,1649.5,50
https://www.adidas.co.in/samba-decon-shoes/IF0642.html,Samba Decon Shoes,Originals,14999,14999,0,0
https://www.adidas.co.in/glo-sliide/LB5248.html,Glo-Sliide,Men Sportswear,2499,2499,0,0
https://www.adidas.co.in/fleecewalk-shoes/IQ8953.html,FLEECEWALK SHOES,Men Sportswear,1999.5,3999,1999.5,50
https://www.adidas.co.in/samba-og-shoes/JR0887.html,Samba OG Shoes,Men Originals,7699.5,10999,3299.5,30
https://www.adidas.co.in/alliver-shoes/GB2371.html,ALLIVER SHOES,Men Performance,1649.5,3299,1649.5,50
https://www.adidas.co.in/up23-cricket-shoes/JK0172.html,UP23 Cricket Shoes,Performance,2499.5,4999,2499.5,50
https://www.adidas.co.in/adilette-comfort-slides/ID3402.html,Adilette Comfort Slides,Sportswear,2759.5,4599,1839.5,40
https://www.adidas.co.in/base-strike-shoes/JJ5702.html,Base-Strike Shoes,Men Performance,1799.5,3599,1799.5,50
https://www.adidas.co.in/elate-shoes/EW2449.html,ELATE SHOES,Men TERREX,1649.5,3299,1649.5,50
https://www.adidas.co.in/handball-spezial-shoes/JR3846.html,Handball Spezial Shoes,Men Originals,10999,10999,0,0
https://www.adidas.co.in/lite-racer-4.0-shoes/IE6133.html,Lite Racer 4.0 Shoes,Men Sportswear,2799.5,5599,2799.5,50
https://www.adidas.co.in/heather-low-shoes/JJ5306.html,Heather Low Shoes,Sportswear,2399.5,4799,2399.5,50
https://www.adidas.co.in/adilette-comfort-slides/JP5735.html,Adilette Comfort Slides,Sportswear,2399.5,3999,1599.5,40
https://www.adidas.co.in/air-yard-fun-shoes/JK3798.html,Air-Yard Fun Shoes,Men Performance,1899.5,3799,1899.5,50
https://www.adidas.co.in/cloudfoam-flex-elastic-lace-shoes/HQ2547.html,CLOUDFOAM FLEX ELASTIC LACE SHOES,Men Sportswear,4199.5,5999,1799.5,30
https://www.adidas.co.in/ultrarun-5-running-shoes/JS2836.html,Ultrarun 5 Running Shoes,Men Performance,6019.5,8599,2579.5,30
https://www.adidas.co.in/base-x-m-shoes/JK7155.html,Base X M Shoes,Men Performance,1799.5,3599,1799.5,50
https://www.adidas.co.in/sl-72-rs-shoes/JR8787.html,SL 72 Rs Shoes,Men Originals,4999.5,9999,4999.5,50
https://www.adidas.co.in/tennis-wiz-shoes/JK1205.html,Tennis WIZ Shoes,Performance,2399.5,4799,2399.5,50
https://www.adidas.co.in/grand-court-se-shoes/H02029.html,Grand Court SE Shoes,Men Sportswear,3799.5,7599,3799.5,50
https://www.adidas.co.in/clinch-x-shoes/EW2461.html,CLINCH-X SHOES,Men Performance,1799.5,3599,1799.5,50
https://www.adidas.co.in/base-slide-running-shoes/JJ5459.html,Base Slide Running Shoes,Men Performance,1899.5,3799,1899.5,50
https://www.adidas.co.in/adilette-22-slides/IF3667.html,Adilette 22 Slides,Men Originals,4199.5,5999,1799.5,30
https://www.adidas.co.in/heather-low-shoes/KJ9362.html,Heather Low Shoes,Men Sportswear,2399.5,4799,2399.5,50
https://www.adidas.co.in/terrex-hydroterra-light-sandals/JQ2571.html,Terrex Hydroterra Light Sandals,TERREX,3999,3999,0,0
https://www.adidas.co.in/ranveer-singh-superstar/KH8805.html,RANVEER SINGH SUPERSTAR,Originals,11999,11999,0,0
https://www.adidas.co.in/ultradream-dna-shoes/JS0322.html,Ultradream DNA Shoes,Men Sportswear,4999.5,9999,4999.5,50
https://www.adidas.co.in/adilette-noshower-slides/KI0531.html,ADILETTE NOSHOWER SLIDES,Sportswear,2519.5,3599,1079.5,29.99
https://www.adidas.co.in/blazeair-shoes/JK7409.html,BlazeAir Shoes,Men Performance,2149.5,4299,2149.5,50
https://www.adidas.co.in/runavtaar-shoes/EY2976.html,RUNAVTAAR SHOES,Men Performance,2299.5,4599,2299.5,50
https://www.adidas.co.in/wales-bonner-predator-elite-fold-over-tongue-firm-ground-football-boots/JR4430.html,Wales Bonner PREDATOR ELITE Fold-Over Tongue Firm Ground Football Boots,Performance,34999,34999,0,0
https://www.adidas.co.in/street-icon-pro-sneaker/JK2078.html,Street Icon Pro Sneaker,Men Sportswear,1999.5,3999,1999.5,50
https://www.adidas.co.in/samba-xlg-shoes/IE1379.html,Samba XLG Shoes,Originals,11999,11999,0,0
https://www.adidas.co.in/airbreeze-shoes/JK7377.html,AirBreeze Shoes,Men Performance,1999.5,3999,1999.5,50
https://www.adidas.co.in/cloudfoam-cuxxion-sock-shoes/KK3479.html,CLOUDFOAM CUXXION SOCK SHOES,Men Sportswear,4899.5,6999,2099.5,30
https://www.adidas.co.in/ultra-response-running-shoes/JJ5379.html,ULTRA Response Running Shoes,Men Performance,1999.5,3999,1999.5,50
https://www.adidas.co.in/blazefit-shoes/JK7415.html,BlazeFit Shoes,Men Performance,2499.5,4999,2499.5,50
https://www.adidas.co.in/handball-spezial-shoes/IF7088.html,Handball Spezial Shoes,Men Originals,10999,10999,0,0
https://www.adidas.co.in/spdwin-shoes/JJ5354.html,Spdwin Shoes,Men Performance,2149.5,4299,2149.5,50
https://www.adidas.co.in/copa-pure-iv-club-firm-ground-multi-ground-football-boots/JR6186.html,Copa Pure IV Club Firm Ground / Multi Ground Football Boots,Performance,4199.5,5999,1799.5,30
https://www.adidas.co.in/cloudfoam-flex-elastic-lace-shoes/HQ2548.html,CLOUDFOAM FLEX ELASTIC LACE SHOES,Men Sportswear,4199.5,5999,1799.5,30
https://www.adidas.co.in/cush-on-shoes/JK2268.html,Cush-On Shoes,Men Sportswear,1799.5,3599,1799.5,50
https://www.adidas.co.in/aztecx-sneaker/JK2319.html,AztecX Sneaker,Men Sportswear,2299.5,4599,2299.5,50
https://www.adidas.co.in/arthh-sneakers/JK8284.html,Arthh Sneakers,Men Sportswear,2299.5,4599,2299.5,50
https://www.adidas.co.in/stabile-slippers/EX2379.html,STABILE SLIPPERS,Men Sportswear,999.5,1999,999.5,50
https://www.adidas.co.in/trek-stride-shoes/JK7776.html,Trek Stride Shoes,Men TERREX,2799.5,5599,2799.5,50
https://www.adidas.co.in/vent-shoot-running-shoes/JK1286.html,Vent-Shoot Running Shoes,Men Performance,2299.5,4599,2299.5,50
https://www.adidas.co.in/glide-stride-shoes/IU6307.html,GLIDE STRIDE SHOES,Men Performance,2799.5,5599,2799.5,50
https://www.adidas.co.in/pureboost-23-shoes/IF2374.html,Pureboost 23 Shoes,Men Performance,6499.5,12999,6499.5,50
https://www.adidas.co.in/tokyo-shoes/JI0182.html,Tokyo Shoes,Originals,9999,9999,0,0
https://www.adidas.co.in/rocker-blaze-shoes/JJ5970.html,ROCKER BLAZE SHOES,Men TERREX,2799.5,5599,2799.5,50
https://www.adidas.co.in/calicoz-sneaker/KI9504.html,CalicoZ Sneaker,Men Sportswear,2999.5,5999,2999.5,50
https://www.adidas.co.in/aero-dash-drive-shoes/JK7503.html,Aero Dash Drive Shoes,Men Performance,2649.5,5299,2649.5,50
https://www.adidas.co.in/runmagica-shoes/GB2438.html,RUNMAGICA SHOES,Men Performance,2149.5,4299,2149.5,50
https://www.adidas.co.in/basic-run-wave-shoes/JK0840.html,Basic Run-Wave Shoes,Men Performance,1899.5,3799,1899.5,50
https://www.adidas.co.in/torglide-shoes/JK7622.html,TorGlide Shoes,Men Performance,2999.5,5999,2999.5,50
https://www.adidas.co.in/vl-court-2.0-ikd-shoes/KK7347.html,VL Court 2.0 IKD Shoes,Men Sportswear,3959.5,6599,2639.5,40
https://www.adidas.co.in/rosewud-pro-2.0-shoes/JK8331.html,Rosewud Pro 2.0 Shoes,Men Sportswear,3149.5,6299,3149.5,50
https://www.adidas.co.in/questit-low-cut-shoes/JK3849.html,QUESTIT LOW CUT SHOES,Men TERREX,2999.5,5999,2999.5,50
https://www.adidas.co.in/comfortz-1.0-shoes/JK2387.html,ComfortZ 1.0 Shoes,Men Sportswear,2799.5,5599,2799.5,50
https://www.adidas.co.in/runally-shoes/IQ9128.html,RUNALLY SHOES,Men Performance,2499.5,4999,2499.5,50
https://www.adidas.co.in/samba-og-shoes/IG9031.html,Samba OG Shoes,Originals,10999,10999,0,0
https://www.adidas.co.in/burnden-ii-spzl-trainers/KK3684.html,BURNDEN II SPZL Trainers,Men Originals,12999,12999,0,0
https://www.adidas.co.in/adistar-4-running-shoes/JP6573.html,ADISTAR 4 RUNNING SHOES,Men Performance,13999,13999,0,0
https://www.adidas.co.in/jolt-runner-shoes/JK1713.html,Jolt Runner Shoes,Men Performance,2879.5,4799,1919.5,40
https://www.adidas.co.in/opez-sandals/JK3847.html,Opez Sandals,Men TERREX,2279.5,3799,1519.5,40
https://www.adidas.co.in/gadgetso-shoes/EY3158.html,GADGETSO SHOES,Men Performance,2799.5,5599,2799.5,50
https://www.adidas.co.in/adidas-feroza-mercedes-amg-petronas-f1-team-shoes/JQ3272.html,ADIDAS FEROZA MERCEDES AMG PETRONAS F1 TEAM SHOES,Performance,5999.5,11999,5999.5,50
https://www.adidas.co.in/questar-3-running-shoes/JP6603.html,Questar 3 Running Shoes,Men Performance,5599.5,7999,2399.5,30
https://www.adidas.co.in/aero-leap-loom-shoes/JK0829.html,Aero Leap Loom Shoes,Men Performance,2499.5,4999,2499.5,50
https://www.adidas.co.in/urbanscape-flip-flops/GB2636.html,URBANSCAPE FLIP-FLOPS,Men Sportswear,799.5,1599,799.5,50
https://www.adidas.co.in/flair-rapid-pace-shoes/JK7502.html,Flair Rapid Pace Shoes,Men Performance,2649.5,5299,2649.5,50
https://www.adidas.co.in/jolt-runner-shoes/JK7351.html,Jolt Runner Shoes,Men Performance,2399.5,4799,2399.5,50
https://www.adidas.co.in/tor-ace-run-shoes/JK3824.html,Tor-Ace Run Shoes,Men Performance,2999.5,5999,2999.5,50
https://www.adidas.co.in/torflex-shoes/JK7630.html,TorFlex Shoes,Men Performance,2999.5,5999,2999.5,50
https://www.adidas.co.in/torglide-shoes/JK7620.html,TorGlide Shoes,Men Performance,2999.5,5999,2999.5,50
https://www.adidas.co.in/lightrun-zoomer-shoes/JK7511.html,Lightrun Zoomer Shoes,Men Performance,3709.5,5299,1589.5,30
https://www.adidas.co.in/air-hustle-shoes/JK7393.html,Air Hustle Shoes,Men Performance,1899.5,3799,1899.5,50
https://www.adidas.co.in/erudo-shoes/JK1723.html,Erudo Shoes,Men Performance,3179.5,5299,2119.5,40
https://www.adidas.co.in/vent-shade-running-shoes/JK1279.html,VENT-SHADE RUNNING SHOES,Men Performance,2649.5,5299,2649.5,50
https://www.adidas.co.in/beast-mode-shoes/JK1000.html,Beast Mode Shoes,Men Performance,2499.5,4999,2499.5,50
https://www.adidas.co.in/lightshift-2.0-shoes/HP6968.html,LIGHTSHIFT 2.0 SHOES,Men Sportswear,5599.5,7999,2399.5,30
https://www.adidas.co.in/powerlish-shoes/JK8347.html,Powerlish Shoes,Men Sportswear,2399.5,4799,2399.5,50
https://www.adidas.co.in/jolt-runner-shoes/JK7352.html,Jolt Runner Shoes,Men Performance,2399.5,4799,2399.5,50
https://www.adidas.co.in/torsion-bar-shoes/JK1738.html,Torsion Bar Shoes,Men Performance,3299.5,6599,3299.5,50
https://www.adidas.co.in/basic-run-wave-shoes/JK0839.html,Basic Run-Wave Shoes,Men Performance,2279.5,3799,1519.5,40
https://www.adidas.co.in/powerlish-walking-shoes/JJ5170.html,Powerlish Walking Shoes,Men Sportswear,2399.5,4799,2399.5,50
https://www.adidas.co.in/rapyd-sliide-slides/HQ8346.html,Rapyd-Sliide Slides,Men Sportswear,2299,2299,0,0
https://www.adidas.co.in/air-fleetfly-2-shoes/KJ9117.html,Air-FleetFly 2 Shoes,Men Performance,2799.5,3999,1199.5,29.99
https://www.adidas.co.in/sterlinn-shoes/JL2611.html,Sterlinn Shoes,Men Performance,2799.5,5599,2799.5,50
https://www.adidas.co.in/aero-vortex-glide-shoes/JK7593.html,Aero Vortex Glide Shoes,Performance,2499.5,4999,2499.5,50
https://www.adidas.co.in/flexion-st-shoes/JK7538.html,Flexion ST Shoes,Men Performance,2799.5,5599,2799.5,50
https://www.adidas.co.in/base-a-m-shoes/JK7180.html,Base A M Shoes,Men Performance,2399.5,3999,1599.5,40
https://www.adidas.co.in/uniqlite-shoes/JK1145.html,Uniqlite Shoes,Men Performance,3299.5,6599,3299.5,50
https://www.adidas.co.in/adi-speudo-shoes/JK0946.html,Adi-Speudo Shoes,Men Performance,2879.5,4799,1919.5,40
https://www.adidas.co.in/furio-lite-1.0-shoes/CK9536.html,Furio Lite 1.0 Shoes,Men Performance,2299.5,4599,2299.5,50
https://www.adidas.co.in/contaro-ms-slides/KK1679.html,Contaro M's Slides,Sportswear,999.5,1999,999.5,50
https://www.adidas.co.in/f50-club-turf-football-shoes/JR9051.html,F50 Club Turf Football Shoes,Performance,5999,5999,0,0
https://www.adidas.co.in/flexion-st-shoes/JK7537.html,Flexion ST Shoes,Men Performance,2799.5,5599,2799.5,50
https://www.adidas.co.in/swenn-slides/KK1672.html,Swenn Slides,Sportswear,999.5,1999,999.5,50
https://www.adidas.co.in/revolushn-at-13-shoes/JK8246.html,Revolushn AT 13 Shoes,Men Sportswear,3299.5,6599,3299.5,50
https://www.adidas.co.in/duramo-sl-shoes/IE7261.html,Duramo SL Shoes,Men Performance,4199.5,6999,2799.5,40
https://www.adidas.co.in/pureboost-22-shoes/HQ8589.html,Pureboost 22 Shoes,Men Performance,6499.5,12999,6499.5,50
https://www.adidas.co.in/ultraboost-5-shoes/KJ3584.html,Ultraboost 5 Shoes,Men Performance,12599.5,17999,5399.5,30
https://www.adidas.co.in/breezen-sandals/JK8099.html,BREEZEN Sandals,Sportswear,1799.5,2999,1199.5,40
https://www.adidas.co.in/adilette-aqua-slides/FY8047.html,Adilette Aqua Slides,Sportswear,1749.5,2499,749.5,29.99
https://www.adidas.co.in/jabbar-hi-shoes/JQ4421.html,JABBAR HI Shoes,Originals,9099.5,12999,3899.5,30
https://www.adidas.co.in/runfalcon-3.0-shoes/HQ3790.html,Runfalcon 3.0 Shoes,Men Performance,3299.5,6599,3299.5,50
https://www.adidas.co.in/ultimashow-2.0-shoes/IG4396.html,Ultimashow 2.0 Shoes,Men Sportswear,4199.5,5999,1799.5,30
https://www.adidas.co.in/kinkox-lite-shoes/JK8404.html,KinKox Lite Shoes,Men Sportswear,2499.5,4999,2499.5,50
https://www.adidas.co.in/forum-low-cl-shoes/IH7830.html,Forum Low CL Shoes,Men Originals,10999,10999,0,0
https://www.adidas.co.in/cardinalz-sld-sandals/JK8125.html,Cardinalz Sld Sandals,Sportswear,1899.5,3799,1899.5,50
https://www.adidas.co.in/yard-cricket-shoes/JK7458.html,Yard Cricket Shoes,Performance,4299,4299,0,0
https://www.adidas.co.in/aeroblitzstep-shoes/JK7586.html,AeroBlitzStep Shoes,Performance,2649.5,5299,2649.5,50
https://www.adidas.co.in/cardinalz-sld-sandals/JK8124.html,Cardinalz Sld Sandals,Sportswear,1899.5,3799,1899.5,50
https://www.adidas.co.in/aeroblitzstep-shoes/JK7583.html,AeroBlitzStep Shoes,Performance,2649.5,5299,2649.5,50
https://www.adidas.co.in/forty-ninerz-sneakers/JK8301.html,Forty Ninerz Sneakers,Sportswear,2499.5,4999,2499.5,50
https://www.adidas.co.in/ultraboost-1.0-shoes/HQ4202.html,ULTRABOOST 1.0 SHOES,Men Sportswear,10799.5,17999,7199.5,40
https://www.adidas.co.in/samba-og-shoes/JI3203.html,Samba OG Shoes,Men Originals,10999,10999,0,0
https://www.adidas.co.in/predator-sala-shoes/JQ3916.html,Predator Sala Shoes,Originals,5999.5,11999,5999.5,50
https://www.adidas.co.in/tracefinder-trail-running-shoes/IH2930.html,Tracefinder Trail Running Shoes,Men TERREX,4899.5,6999,2099.5,30
https://www.adidas.co.in/sl-72-rs-shoes/JR8786.html,SL 72 Rs Shoes,Men Originals,4999.5,9999,4999.5,50
https://www.adidas.co.in/cloudfoam-walk-shoes/ID6482.html,Cloudfoam Walk Shoes,Men Sportswear,4499.5,8999,4499.5,50
https://www.adidas.co.in/speedcourt-indoor-shoes/IE8033.html,Speedcourt Indoor Shoes,Men Performance,2799.5,5599,2799.5,50
https://www.adidas.co.in/grand-court-2.0-shoes/ID1171.html,GRAND COURT 2.0 SHOES,Men Sportswear,3999.5,7999,3999.5,50
https://www.adidas.co.in/galaxy-7-running-shoes/ID8755.html,Galaxy 7 Running Shoes,Men Performance,4409.5,6299,1889.5,30
https://www.adidas.co.in/predator-sala-shoes/JQ3915.html,Predator Sala Shoes,Originals,5999.5,11999,5999.5,50
https://www.adidas.co.in/ultrarun-5-running-shoes/IH2639.html,Ultrarun 5 Running Shoes,Men Performance,6019.5,8599,2579.5,30
https://www.adidas.co.in/ultraboost-1.0-shoes/HQ4201.html,ULTRABOOST 1.0 SHOES,Men Sportswear,8999.5,17999,8999.5,50
https://www.adidas.co.in/barreda-decode-shoes/JI2316.html,Barreda Decode Shoes,Men Sportswear,6299.5,8999,2699.5,30
https://www.adidas.co.in/aero-blaze-burst-shoes/JK7601.html,Aero Blaze Burst Shoes,Performance,2499.5,4999,2499.5,50
https://www.adidas.co.in/90s-cut-flux-shoes/JK2105.html,90S Cut Flux Shoes,Men Sportswear,3299.5,6599,3299.5,50
https://www.adidas.co.in/court-shoes/IF9789.html,Court Shoes,Men Sportswear,2799.5,5599,2799.5,50
https://www.adidas.co.in/cloudfoam-step-shoes/JS2913.html,Cloudfoam Step Shoes,Men Sportswear,4499.5,8999,4499.5,50
https://www.adidas.co.in/galaxy-7-running-shoes/ID8752.html,Galaxy 7 Running Shoes,Men Performance,4409.5,6299,1889.5,30
https://www.adidas.co.in/cloudfoam-move-sock-shoes/ID6521.html,Cloudfoam Move Sock Shoes,Men Sportswear,2999.5,5999,2999.5,50
https://www.adidas.co.in/adilette-comfort-slides/GZ5892.html,Adilette Comfort Slides,Sportswear,3219.5,4599,1379.5,30
https://www.adidas.co.in/predator-sala-shoes/JQ3917.html,Predator Sala Shoes,Originals,5999.5,11999,5999.5,50
https://www.adidas.co.in/adidas-feroza-base-mercedes-amg-petronas-f1-team-shoes/KJ6177.html,ADIDAS FEROZA BASE MERCEDES AMG PETRONAS F1 TEAM Shoes,Performance,6299.5,8999,2699.5,30
https://www.adidas.co.in/ultimashow-2.0-shoes/JP7886.html,Ultimashow 2.0 Shoes,Men Sportswear,2999.5,5999,2999.5,50
https://www.adidas.co.in/jabbar-lo-shoes/JR4355.html,Jabbar Lo Shoes,Originals,8999,8999,0,0
https://www.adidas.co.in/adidas-initiation-shoes/JQ6861.html,Adidas Initiation Shoes,Performance,5599.5,7999,2399.5,30
https://www.adidas.co.in/switch-move-running-shoes/IH6045.html,Switch Move Running Shoes,Performance,2999.5,5999,2999.5,50
https://www.adidas.co.in/ultrarun-5-running-shoes/JH6023.html,Ultrarun 5 Running Shoes,Men Performance,6019.5,8599,2579.5,30
https://www.adidas.co.in/heather-low-shoes/KJ9361.html,Heather Low Shoes,Men Sportswear,2399.5,4799,2399.5,50
https://www.adidas.co.in/cloudfoam-walk-shoes/ID6483.html,Cloudfoam Walk Shoes,Men Sportswear,4499.5,8999,4499.5,50
https://www.adidas.co.in/ace-crux-shoes/JK0760.html,Ace Crux Shoes,Performance,2399.5,4799,2399.5,50
https://www.adidas.co.in/woodie-pro-sneaker/JK8150.html,Woodie Pro Sneaker,Men Sportswear,1999.5,3999,1999.5,50
https://www.adidas.co.in/supernova-ease-shoes/IH2507.html,Supernova Ease Shoes,Men Performance,4999.5,9999,4999.5,50
https://www.adidas.co.in/handball-spezial-shoes/JQ8295.html,Handball Spezial Shoes,Men Originals,7699.5,10999,3299.5,30
https://www.adidas.co.in/response-super-shoes/JI4309.html,Response Super Shoes,Men Performance,6299.5,8999,2699.5,30
https://www.adidas.co.in/tokyo-shoes/IH6609.html,TOKYO SHOES,Originals,6999.5,9999,2999.5,30
https://www.adidas.co.in/terrex-gladi-3.0-sandals/KK4090.html,Terrex Gladi 3.0 Sandals,Men TERREX,2519.5,3599,1079.5,29.99
https://www.adidas.co.in/sneakout-shoes/KI9488.html,Sneakout Shoes,Men Sportswear,2299.5,4599,2299.5,50
https://www.adidas.co.in/basic-run-wave-m-shoes/JK7166.html,Basic Run-Wave M Shoes,Men Performance,1899.5,3799,1899.5,50
https://www.adidas.co.in/advantage-2.0-shoes/IG9166.html,Advantage 2.0 Shoes,Men Sportswear,3999.5,7999,3999.5,50
https://www.adidas.co.in/cloudfoam-comfy-shoes/IH6130.html,Cloudfoam Comfy Shoes,Men Sportswear,4999,4999,0,0
https://www.adidas.co.in/handball-spezial-shoes/JH5444.html,Handball Spezial Shoes,Men Originals,10999,10999,0,0
https://www.adidas.co.in/alphaboost-v2-shoes/IE9155.html,Alphaboost V2 Shoes,Men Sportswear,5999.5,11999,5999.5,50
https://www.adidas.co.in/cloudfoam-flip-flops/GB2591.html,CLOUDFOAM FLIP-FLOPS,Men Sportswear,999.5,1999,999.5,50
https://www.adidas.co.in/aeroblitzstep-shoes/JK7587.html,AeroBlitzStep Shoes,Performance,2649.5,5299,2649.5,50
https://www.adidas.co.in/ultrarun-5-running-shoes/JH6018.html,Ultrarun 5 Running Shoes,Men Performance,6019.5,8599,2579.5,30
https://www.adidas.co.in/predator-sala-shoes/JR4226.html,Predator Sala Shoes,Originals,6499.5,12999,6499.5,50
https://www.adidas.co.in/handball-spezial-shoes/JH5447.html,Handball Spezial Shoes,Men Originals,7699.5,10999,3299.5,30
https://www.adidas.co.in/grand-court-alpha-shoes/IH1287.html,Grand Court Alpha Shoes,Men Sportswear,4299.5,8599,4299.5,50
